"ID","Text ID","Object","Animation","Type","Trigger","Property"
,"Dashisi/Iri/1_1_city_library_talk1.3","pm","StopTalk",,,"interact"
,"Dashisi/Iri/1_1_city_library_talk1.4","pm",,,,"interact"
,"Dashisi/Iri/1_1_city_library_talk1.5","pm",,,,"interact"
,"Dashisi/Iri/1_1_city_library_talk1.6","pm",,,,"interact"
,"Dashisi/Iri/1_1_city_library_talk1.7","pm",,,,"interact"
,"Dashisi/Iri/1_1_city_library_talk1.8","pm",,,,"interact"
,"Dashisi/Iri/1_1_city_library_talk1.9",2,"TalkIdle",,,"interact,repeat after"
,"Dashisi/Iri/1_1_city_library_talk1.10","pm",,,,"interact"
,"Dashisi/Iri/1_1_city_library_talk1.11",2,"TalkIdle",,,"interact,repeat"
"Dashisi/Yuawies/1_1_city_library_talk1","Dashisi/Yuawies/1_1_city_library_talk1.1",,"Talk","char","interact,2","interact,hold"
"Dashisi/Any/1_1_city_library_talk1","Dashisi/Any/1_1_city_library_talk1.1",2,"Talk","char","interact,2","interact,hold,repeat after"
,,2,"StopTalk",,,"repeat after"
,"Dashisi/Any/1_1_city_library_talk1.2",2,"TalkIdle",,,"interact,repeat after"
,"Dashisi/Any/1_1_city_library_talk1.3",2,"TalkIdle",,,"interact,repeat after"
,"Dashisi/Any/1_1_city_library_talk1.4",2,"TalkIdle",,,"interact,repeat after"
,"Dashisi/Any/1_1_city_library_talk1.5",2,"TalkIdle",,,"interact,repeat after"
,"Dashisi/Any/1_1_city_library_talk1.6",2,"TalkIdle",,,"interact,repeat after"
,"Dashisi/Any/1_1_city_library_talk1.7",2,"TalkIdle",,,"interact,repeat after"
,"Dashisi/Any/1_1_city_library_talk1.8",2,"TalkIdle",,,"interact,repeat"
"Dashisi/Any/1_1_city_library_talk2","Dashisi/Any/1_1_city_library_talk2.1",2,"Talk","char","interact,2","interact,hold,replayable,repeat after"
,,2,"StopTalk",,,
"Furlest/Elmaliern/1_1_city_library_talk1","Furlest/Elmaliern/1_1_city_library_talk1.1",,"Talk","char","interact,3","interact,hold"
"Furlest/Bauqah/1_1_city_library_talk1","Furlest/Bauqah/1_1_city_library_talk1.1",,"Talk","char","interact,3","interact,hold"
"Furlest/Pasgelo/1_1_city_library_talk1","Furlest/Pasgelo/1_1_city_library_talk1.1",,"Talk","char","interact,3","interact,hold"
"Furlest/Any/1_1_city_library_talk1","Furlest/Any/1_1_city_library_talk1.1",3,"Talk","char","interact,3","interact,hold,angle:90,repeat after"
,,3,"StopTalk",,,
,"Furlest/Any/1_1_city_library_talk1.2",1,"Talk",,,"interact,hold,angle:-90,repeat after"
,,1,"StopTalk",,,
,"Furlest/Any/1_1_city_library_talk1.3",3,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.4",3,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.5",3,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.6",3,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.7",3,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.8",3,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.9",3,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.10",3,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.11",3,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.12",3,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.13",3,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.14",1,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.15",1,,,,"interact"
,"Furlest/Any/1_1_city_library_talk1.16",3,,,,"interact"
"Furlest/Any/1_1_city_library_talk2","Furlest/Any/1_1_city_library_talk2.1",3,"Talk","char","interact,3","interact,hold,replayable,repeat after"
,,3,"StopTalk",,,
