"ID","Text ID","Object","Animation","Type","Trigger","Property"
"Laguasangte/Vraesier/1_1_city_barrack_talk1","Laguasangte/Vraesier/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold"
,"Laguasangte/Vraesier/1_1_city_barrack_talk1.2",3,,,,"interact"
,"Laguasangte/Vraesier/1_1_city_barrack_talk1.3","pm","Talk",,,"interact,hold"
,"Laguasangte/Vraesier/1_1_city_barrack_talk1.4",3,,,,"interact"
,"Laguasangte/Vraesier/1_1_city_barrack_talk1.5",3,,,,"interact"
"Laguasangte/Orsanoas/1_1_city_barrack_talk1","Laguasangte/Orsanoas/1_1_city_barrack_talk1.1",,,,,
"Laguasangte/Minara/1_1_city_barrack_talk1","Laguasangte/Minara/1_1_city_barrack_talk1.1",,,,,
"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.1","Laguasangte/Rodhinbar/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold"
,"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.2","pm","Talk",,,"interact,hold"
,"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.3",3,,,,"interact"
,"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.4","pm",,,,"interact"
,"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.5",3,,,,"interact"
,"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.6","pm",,,,"interact"
"Laguasangte/Iri/1_1_city_barrack_talk1","Laguasangte/Iri/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold"
,,,,,,
"Laguasangte/Elmaliern/1_1_city_barrack_talk1","Laguasangte/Elmaliern/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold"
"Laguasangte/Bauqah/1_1_city_barrack_talk1","Laguasangte/Bauqah/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold"
"Laguasangte/Duskuksa/1_1_city_barrack_talk1","Laguasangte/Duskuksa/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold"
,,,,,,
"Laguasangte/Nayedien/1_1_city_barrack_talk1","Laguasangte/Nayedien/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold"
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.2","pm","Talk",,,"interact,hold"
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.3","pm",,,,"interact"
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.4","pm",,,,"interact"
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.5",3,,,,"interact"
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.6","pm","Worry",,,"interact,hold"
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.7",3,,,,
,,,,,,
,,,,,,
"Laguasangte/Yuawies/1_1_city_barrack_talk1","Laguasangte/Yuawies/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold"
"Laguasangte/Pasgelo/1_1_city_barrack_talk1","Laguasangte/Pasgelo/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Laguasangte/Any/1_1_city_barrack_talk2","Laguasangte/Any/1_1_city_barrack_talk2.1",3,,"char","interact,3","interact"
