"ID","Text ID","Object","Animation","Type","Trigger","Property"
"Severn/Any/1_1_city_barrack_talk2","Severn/Any/1_1_city_barrack_talk2.1",1,"Talk","char","interact,1","interact,hold,replayable,repeat after"
,,1,"StopTalk",,,
"Merlaros/Any/1_1_city_barrack_talk1","Merlaros/Any/1_1_city_barrack_talk1.1",2,"Talk","char","interact,2","interact,hold,repeat after"
,"Merlaros/Any/1_1_city_barrack_talk1.2",2,"StopTalk",,,"interact"
,"Merlaros/Any/1_1_city_barrack_talk1.3",2,,,,"interact"
,"Merlaros/Any/1_1_city_barrack_talk1.4",2,,,,"interact"
"Merlaros/Laguasangte/1_1_city_barrack_talk1","Merlaros/Laguasangte/1_1_city_barrack_talk1.1",2,"Talk","char","interact,2","interact,hold"
"Merlaros/Any/1_1_city_barrack_talk2","Merlaros/Any/1_1_city_barrack_talk2.1",2,"Talk","char","interact,2","interact,hold,replayable,repeat after"
,,2,"StopTalk",,,
"Laguasangte/Vraesier/1_1_city_barrack_talk1","Laguasangte/Vraesier/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold,repeat after"
,"Laguasangte/Vraesier/1_1_city_barrack_talk1.2",3,"StopTalk",,,"interact"
,"Laguasangte/Vraesier/1_1_city_barrack_talk1.3","pm","Talk",,,"interact,hold,repeat after"
,,"pm","StopTalk",,,
,"Laguasangte/Vraesier/1_1_city_barrack_talk1.4",3,,,,"interact"
,"Laguasangte/Vraesier/1_1_city_barrack_talk1.5",3,,,,"interact"
"Laguasangte/Orsanoas/1_1_city_barrack_talk1","Laguasangte/Orsanoas/1_1_city_barrack_talk1.1",,,,,
"Laguasangte/Minara/1_1_city_barrack_talk1","Laguasangte/Minara/1_1_city_barrack_talk1.1",,,,,
"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.1","Laguasangte/Rodhinbar/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold,repeat after"
,,3,"StopTalk",,,
,"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.2","pm","Talk",,,"interact,hold,repeat after"
,,"pm","StopTalk",,,
,"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.3",3,,,,"interact"
,"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.4","pm",,,,"interact"
,"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.5",3,,,,"interact"
,"Laguasangte/Rodhinbar/1_1_city_barrack_talk1.6","pm",,,,"interact"
"Laguasangte/Iri/1_1_city_barrack_talk1","Laguasangte/Iri/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold,repeat after"
,,3,"StopTalk",,,
,"Laguasangte/Iri/1_1_city_barrack_talk1.2","pm","Talk",,,"interact,hold,repeat after"
,,"pm","StopTalk",,,
,"Laguasangte/Iri/1_1_city_barrack_talk1.3",3,,,,"interact"
,"Laguasangte/Iri/1_1_city_barrack_talk1.4",3,,,,"interact"
"Laguasangte/Elmaliern/1_1_city_barrack_talk1","Laguasangte/Elmaliern/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold"
"Laguasangte/Bauqah/1_1_city_barrack_talk1","Laguasangte/Bauqah/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold"
"Laguasangte/Duskuksa/1_1_city_barrack_talk1","Laguasangte/Duskuksa/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold,repeat after"
,,3,"StopTalk",,,
,"Laguasangte/Duskuksa/1_1_city_barrack_talk1.2","pm","Talk",,,"interact,hold,repeat after"
,,"pm","StopTalk",,,
"Laguasangte/Nayedien/1_1_city_barrack_talk1","Laguasangte/Nayedien/1_1_city_barrack_talk1.1",3,"Talk","char","interact,3","interact,hold,repeat after"
,,3,"StopTalk",,,
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.2","pm","Talk",,,"interact,hold,repeat after"
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.3","pm","StopTalk",,,"interact"
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.4","pm",,,,"interact"
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.5",3,,,,"interact"
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.6","pm","Worry",,,"interact,hold,repeat after"
,,"pm","StopWorry",,,
,"Laguasangte/Nayedien/1_1_city_barrack_talk1.7",3,,,,
"Laguasangte/Yuawies/1_1_city_barrack_talk1","Laguasangte/Yuawies/1_1_city_barrack_talk1.1",,,"char","interact,3","interact,hold"
"Laguasangte/Pasgelo/1_1_city_barrack_talk1","Laguasangte/Pasgelo/1_1_city_barrack_talk1.1",,,"char","interact,3","interact,hold"
"Laguasangte/Any/1_1_city_barrack_talk2","Laguasangte/Any/1_1_city_barrack_talk2.1",3,,"char","interact,3","interact,replayable"
