"ID","Text ID","Object","Animation","Type","Trigger","Property"
,"Bauqah/Vraesier/1_1_city_hall_talk1.3",4,,,,"interact"
,,"pm","StopCross",,,
,"Bauqah/Vraesier/1_1_city_hall_talk1.4",4,,,,"interact"
,"Bauqah/Vraesier/1_1_city_hall_talk1.5",4,,,,"interact"
,"Bauqah/Vraesier/1_1_city_hall_talk1.6",4,,,,"interact"
"Bauqah/Orsanoas/1_1_city_hall_talk1","Bauqah/Orsanoas/1_1_city_hall_talk1.1",,"Talk","char","interact,4","interact,hold"
"Bauqah/Minara/1_1_city_hall_talk1","Bauqah/Minara/1_1_city_hall_talk1.1",,"Talk","char","interact,4","interact,hold"
"Bauqah/Rodhinbar/1_1_city_hall_talk1","Bauqah/Rodhinbar/1_1_city_hall_talk1.1",4,"Talk","char","interact,4","interact,hold,repeat after"
,,4,"StopTalk",,,
,"Bauqah/Rodhinbar/1_1_city_hall_talk1.2","pm","Talk",,,"interact,hold,repeat after"
,"Bauqah/Rodhinbar/1_1_city_hall_talk1.3","pm","StopTalk",,,"interact"
,"Bauqah/Rodhinbar/1_1_city_hall_talk1.4",4,,,,"interact"
,"Bauqah/Rodhinbar/1_1_city_hall_talk1.5",4,,,,"interact"
,"Bauqah/Rodhinbar/1_1_city_hall_talk1.6","pm",,,,"interact"
"Bauqah/Rodhinbar/1_1_city_hall_talk2","Bauqah/Rodhinbar/1_1_city_hall_talk2.1",4,,,,"interact,hold,replayable"
"Bauqah/Laguasangte/1_1_city_hall_talk1","Bauqah/Laguasangte/1_1_city_hall_talk1.1",,"Talk","char","interact,4","interact,hold"
"Bauqah/Iri/1_1_city_hall_talk1","Bauqah/Iri/1_1_city_hall_talk1.1",4,"Talk","char","interact,4","interact,hold,repeat after"
,,4,"StopTalk",,,
,"Bauqah/Iri/1_1_city_hall_talk1.2","pm","Talk",,,"interact,hold,repeat after"
,,"pm","StopTalk",,,
,"Bauqah/Iri/1_1_city_hall_talk1.3",4,"Chuckle",,,"interact"
,"Bauqah/Iri/1_1_city_hall_talk1.4",4,,,,"interact"
,"Bauqah/Iri/1_1_city_hall_talk1.5","pm",,,,"interact"
,"Bauqah/Iri/1_1_city_hall_talk1.6",4,,,,"interact"
"Bauqah/Elmaliern/1_1_city_hall_talk1","Bauqah/Elmaliern/1_1_city_hall_talk1.1",,"Talk","char","interact,4","interact,hold"
"Bauqah/Yuawies/1_1_city_hall_talk1","Bauqah/Yuawies/1_1_city_hall_talk1.1",,"Talk","char","interact,4","interact,hold"
"Bauqah/Duskuksa/1_1_city_hall_talk1","Bauqah/Duskuksa/1_1_city_hall_talk1.1",4,"Talk","char","interact,4","interact,hold,repeat after"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.2",4,"StopTalk",,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.3","pm","Talk",,,"interact,hold,repeat after"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.4","pm","StopTalk",,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.5",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.6",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.7",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.8",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.9",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.10",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.11",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.12","pm",,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.13",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.14","pm",,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk1.15",4,"Chuckle",,,"interact"
"Bauqah/Duskuksa/1_1_city_hall_talk2","Bauqah/Duskuksa/1_1_city_hall_talk2.1","pm","Talk","char","interact,4","interact,hold,repeat after"
,"Bauqah/Duskuksa/1_1_city_hall_talk2.2","pm","StopTalk",,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2.3",4,"Talk",,,"interact,hold,repeat after"
,"Bauqah/Duskuksa/1_1_city_hall_talk2.4",4,"StopTalk",,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2.5",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2.6",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2.7",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2.8",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2.9",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2.10",4,,,,"interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2.11",4,,,,"select:yesno,hold"
,"Bauqah/Duskuksa/1_1_city_hall_talk2yes1",4,,,"yes","interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2yes2",4,,,"yes","interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2yes3",4,,,"yes","interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2no1",4,,,"no","interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2no2",4,,,"no","interact"
,"Bauqah/Duskuksa/1_1_city_hall_talk2no3",4,,,"no","interact"
"Bauqah/Duskuksa/1_1_city_hall_talk3","Bauqah/Duskuksa/1_1_city_hall_talk3.1",4,"Talk","char","interact,4","interact,hold,repeat after"
,,4,"StopTalk",,,
,"Bauqah/Duskuksa/1_1_city_hall_talk3.2","pm","Talk",,,"interact,hold,repeat after"
,,"pm","StopTalk",,,
,"Bauqah/Duskuksa/1_1_city_hall_talk3.3",4,"Chuckle",,,"interact"
"Bauqah/Duskuksa/1_1_city_hall_talk4","Bauqah/Duskuksa/1_1_city_hall_talk4.1",4,"Talk","char","interact,4","interact,hold,replayable,repeat after"
,,4,"StopTalk",,,
"Bauqah/Nayedien/1_1_city_hall_talk1","Bauqah/Nayedien/1_1_city_hall_talk1.1",4,"Talk","char","interact,4","interact,hold,repeat after"
,"Bauqah/Nayedien/1_1_city_hall_talk1.2",4,"StopTalk",,,"interact"
,"Bauqah/Nayedien/1_1_city_hall_talk1.3",4,,,,"interact"
,"Bauqah/Nayedien/1_1_city_hall_talk1.4","pm","Talk",,,"interact,hold,repeat after"
,"Bauqah/Nayedien/1_1_city_hall_talk1.5","pm","StopTalk",,,"interact"
,"Bauqah/Nayedien/1_1_city_hall_talk1.6",4,,,,"interact"
,"Bauqah/Nayedien/1_1_city_hall_talk1.7",4,,,,"interact"
,"Bauqah/Nayedien/1_1_city_hall_talk1.8",4,,,,"interact"
,"Bauqah/Nayedien/1_1_city_hall_talk1.9","pm",,,,"interact"
,"Bauqah/Nayedien/1_1_city_hall_talk1.10","pm",,,,"interact"
"Bauqah/Pasgelo/1_1_city_hall_talk1","Bauqah/Pasgelo/1_1_city_hall_talk1.1",,"Talk","char","interact,4","interact,hold"
"Bauqah/Any/1_1_city_hall_talk2","Bauqah/Any/1_1_city_hall_talk2.1",4,"Talk","char","interact,4","interact,hold,replayable,repeat after"
,,4,"StopTalk",,,
