"ID","Name","Description"
"doll_settlement_3_mansion","Doll Mansion",
"doll_settlement_4_mansion_glorious","Glorious Doll Mansion",
"doll_settlement_5_palace_royally","Royally Doll Palace",
"doll_tech_a1_geo_study","Geology Study",
"doll_tech_a2_geo_academy","Geology Academy",
"doll_tech_b1_reinforce_smith","Reinforce Smith",
"doll_tech_c1_wax_maker","Wax Maker",
"doll_tech_d1_magic_tower","Magic Tower",
,,
"free_big_river","Free River Space",
"free_gem","Free Gem Deposit","An available gold deposit that can make any person rich."
"free_gold","Free Gold Deposit","An available gem deposit that can make any person prosperous."
"free_iron","Free Iron Deposit","An available iron deposit that is indispensable for developing a civilised economy."
"free_port","Free Port Space","Free available space for establishing a sea port that can yield supplies and gold."
"free_settlement","Free Settlement Space","Free available space for starting a settlement. A faction cannot acquire the region without an established settlement."
,,
,,
"small_air_1_bird_house","Bird House","A bird house for the eagles. They do not require much, just basic necessities, and a good sturdy roof is enough to satisfy them."
"small_air_2_mew","Mew","A bird mansion for the eagles. Superb comfort, superb caretakers. The eagles live like royalty in this mew."
"small_arty_1_siege_guild","Siege Guild","A siege guild housing smart rabbitmen engineers. Sacrificing the simple happiness of nature for the capability of civilised warfare, the vertkins will be ready for true wars."
"small_arty_2_gunnery_guild","Gunnery Guild",
"small_barrack_a1_warrior_warren","Warrior Warren","A warren for housing rabbitman warriors. If the rabbitmen are to go to war, they will require special training and respite."
"small_barrack_a2_noble_warren","Noble Warren","Only proven rabbitman warriors can become a noble. And with that comes a great privilege to rest in an extra nice noble warren."
"small_barrack_b1_arena","Arena",
"small_barrack_c1_snail_house","Snail House","A snail house with a good and balanced humidity�system. Snails can live happily and safely in these places."
"small_barrack_d1_hound","Hound Pen",
"small_barrack_e1_dark_hole","Dark Hole","A deep, dark hole for rabbitmen to brood over the unfairness of the world. After a long period of brooding, they will become a cold and cruel rabbitman who has no qualms about killing. They may even come to enjoy such malicious acts."
"small_faith_1_shrine","Shrine","A little shrine to offer gratitude to the spirit of the place. Not particularly grandiose, but it provides little joy to anyone who visits it. The place also features a small exchange where visitors can trade souvenirs and trinkets for gold."
"small_food_1_garden","Garden","A food garden. Not as efficient as a farm, but rabbitmen do not require as much subsistence compared to larger people."
"small_food_2.1_carrot_farm","Carrot Farm","A primitive carrot farm. Since carrots are easy to grow, a simple farm like this one is enough to provide for a small community of rabbitmen."
"small_food_2.2_flower_garden","Flower Garden","Beautiful and delicious snacks, flower gardens are a favourite of rabbitmen."
"small_fun_1_water_spring","Water Spring","A water spring provides entertainment for most vertkins. It occasionally serves as a communal space for frolicking activities."
"small_guard_1_tower","Rabbit Tower","A rabbitman tower to overlook the warren. Not the most durable of structures, but it provides a nice deterrent against small-time predators."
"small_guard_2.1_tower","Rabbit Guard Tower",
"small_guard_2.2_music_tower","Music Tower","Not everything created for war has to be only about war. Rabbitmen also find joy in life through music, so they tend to adapt the tower into a music tower in peacetime."
"small_money_a1_clay_maker","Clay Maker",
"small_money_b1_trader","Trader","A trader's lodge. Nature exists to be used, so perhaps a little bit of taking should be fine."
"small_money_b2_hunting_log","Hunting Log","A hunter's lodge. All other lives exist to be used, so perhaps a little bit of taking should be fine."
"small_settlement_1_warren_tiny","Tiny Warren","A tiny warren that can house no more than a hundred rabbitmen. A good start."
"small_settlement_2_warren_small","Small Warren","A small warren that can house hundreds of rabbitmen. A new commune is shaping up to become the cornerstone of this little domain."
"small_settlement_3_warren_moderate","Moderate Warren","A moderate warren that can house a thousand rabbitmen. A tall mound yet also deep into the earth, a complex network of accommodation stretches far and wide."
"small_settlement_4_warren_nice","Nice Warren","A nice warren that provides comfort to thousands of rabbitmen. Beyond mere survival, this warren is stocked with commodities and equipments to provide happy times."
"small_settlement_5_warren_great","Great Warren",
"small_tech_a1_fur_hardener","Fur Hardener","A fur hardener hut that focuses on producing and improving chemical solutions to toughen rabbitman's fur for natural protection in battle."
"small_tech_b1_weapon_smith","Weapon Smith",
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
"Unique_rabbit_jousting_arena","Pamat Jousting Arena",
"Unique_hall_of_blade","Hall of Blades",
"Unique_rabbit_first_warren","First Warren",
"Unique_great_red_tree","Great Red Tree",
"Unique_black_palace","Black Palace",
"Unique_central_empire_palace",,
