"ID","Text ID","Object","Animation","Type","Trigger","Property"
"Yuawies/Elmaliern/1_1_city_garden_talk1","Yuawies/Elmaliern/1_1_city_garden_talk1.1",,"Talk","char","interact,3","interact,hold"
"Yuawies/Pasgelo/1_1_city_garden_talk1","Yuawies/Pasgelo/1_1_city_garden_talk1.1",,"Talk","char","interact,3","interact,hold"
"Yuawies/Laguasangte/1_1_city_garden_talk1","Yuawies/Laguasangte/1_1_city_garden_talk1.1",,"Talk","char","interact,3","interact,hold"
"Yuawies/Orsanoas/1_1_city_garden_talk1","Yuawies/Orsanoas/1_1_city_garden_talk1.1",,"Talk","char","interact,3","interact,hold"
"Yuawies/Bauqah/1_1_city_garden_talk1","Yuawies/Bauqah/1_1_city_garden_talk1.1",,"Talk","char","interact,3","interact,hold"
"Yuawies/Minara/1_1_city_garden_talk1","Yuawies/Minara/1_1_city_garden_talk1.1",,"Talk","char","interact,3","interact,hold"
"Yuawies/Duskuksa/1_1_city_garden_talk1","Yuawies/Duskuksa/1_1_city_garden_talk1.1",3,"Talk","char","interact,3","interact,hold"
,"Yuawies/Duskuksa/1_1_city_garden_talk1.2",3,,,,"interact"
,"Yuawies/Duskuksa/1_1_city_garden_talk1.3","pm","Talk",,,"interact,hold"
,"Yuawies/Duskuksa/1_1_city_garden_talk1.4","pm",,,,"interact"
,"Yuawies/Duskuksa/1_1_city_garden_talk1.5","pm",,,,"interact"
,"Yuawies/Duskuksa/1_1_city_garden_talk1.6",3,,,,"interact"
,"Yuawies/Duskuksa/1_1_city_garden_talk1.7",3,,,,"interact"
"Yuawies/Any/1_1_city_garden_talk2","Yuawies/Any/1_1_city_garden_talk2.1",3,"Talk","char","interact,3","interact,hold,replayable"
