"ID","Text ID","Object","Animation","Type","Trigger","Property"
"Pasgelo/Minara/1_1_city_herbalist_talk1","Pasgelo/Minara/1_1_city_herbalist_talk1.1",,"Talk","char","interact,2","interact,hold"
"Pasgelo/Duskuksa/1_1_city_herbalist_talk1","Pasgelo/Duskuksa/1_1_city_herbalist_talk1.1",,"Talk","char","interact,2","interact,hold"
"Pasgelo/Yuawies/1_1_city_herbalist_talk1","Pasgelo/Yuawies/1_1_city_herbalist_talk1.1",,"Talk","char","interact,2","interact,hold"
"Pasgelo/Any/1_1_city_herbalist_talk2","Pasgelo/Any/1_1_city_herbalist_talk2.1",2,"Talk","char","interact,2","interact,hold,replayable"
"Sihest/Orsanoas/1_1_city_herbalist_talk1","Sihest/Orsanoas/1_1_city_herbalist_talk1.1",,"Talk","char","interact,3","interact,hold"
"Sihest/Yuawies/1_1_city_herbalist_talk1","Sihest/Yuawies/1_1_city_herbalist_talk1.1",,"Talk","char","interact,3","interact,hold"
"Sihest/Any/1_1_city_herbalist_talk1","Sihest/Any/1_1_city_herbalist_talk1.1",3,"Talk","char","interact,3","interact,hold"
,"Sihest/Any/1_1_city_herbalist_talk1.2",3,,,,"interact"
,"Sihest/Any/1_1_city_herbalist_talk1.3",3,,,,"interact"
,"Sihest/Any/1_1_city_herbalist_talk1.4",3,,,,"interact"
,"Sihest/Any/1_1_city_herbalist_talk1.5",3,"Bow",,,"interact,hold"
"Sihest/Any/1_1_city_herbalist_talk2","Sihest/Any/1_1_city_herbalist_talk2.1",3,"Talk","char","interact,3","interact,hold,replayable"
